journal             human               resources           12
increases           transfer            payments            1
increasing          number              variables           1
increasing          proportion          having              1
increasingly        difficult           fill                1
independent         variable            however             1
independent         variables           over                1
independent         variables           usual               1
index               benefits            however             1
indicate            accuracy            projections         1
indicate            amount              transfer            1
indicate            lowering            unemployment        1
indicated           relatively          large               1
indicates           improve             ment                1
indicates           maximum             epo                 1
indicates           spread              lower               1
indicating          above               method              1
indirect            impact              increased           1
induced             existing            cash                1
induced             growth              f                   1
induced             increase            earnings            1
induced             labor               supply              1
inepo               co                  c                   1
ines                lnx                 l                   1
influenced          only                size                1
information         about               different           1
information         changes             transfers           1
initial             n                   which               1
initiated           liberalize          eligibility         1
inserted            since               n                   1
insignificant       coefficient         unemployment        1
institute           public              policy              1
insurance           his                 income              1
insurance           programs            table               1
integrating         transfers           analysis            1
interchangeably     former              far                 1
interest            exchange            between             1
interpretation      coefficients        e                   1
introduce           possible            feedback            1
introduction        transfers           independent         1
involved            projecting          column              1
irwin               garfinkel           estimating          1
isolate             rate                which               1
issues              data                issues              1
issues              policy              implications        1
its                 increased           real                1
its                 real                welfare             1
iv                  policy              conclusions         1
iv                  presents            policy              1
j                   agnello             charles             1
j                   allen               r                   1
j                   c                   brown               1
j                   lane                effects             1
james               r                   thornton            1
john                aitchison           j                   1
john                palmer              robert              1
johnson             samuel              kotz                1
just                how                 little              1
just                reduced             earnings            1
k                   browning            redistribution      1
katharine           bradbury            sheldon             1
keep                his                 labor               1
keeping             per                 capita              1
keeping             ratio               transfers           1
keeping             real                transfers           1
keeping             transfers           gnp                 1
keeps               t                   aed                 1
keeps               t                   from                1
kind                cash                transfers           1
kind                payments            which               1
kind                programs            cashed              1
kind                programs            frozen              1
kind                programs            grew                1
kind                programs            see                 1
kind                transfers           grows               1
kind                transfers           journal             1
know                mean                log                 1
know                proportion          households          1
known               critical            value               1
known               values              every               1
kotz                continuous          univariable         1
l                   ar                  inserted            1
l                   concepts            measures            1
l                   distributed         n                   1
l                   e                   where               1
l                   epo                 fjnl                1
l                   epo                 n                   1
l                   equation            solved              1
l                   johnson             samuel              1
l                   m                   ep                  1
l                   new                 york                1
l                   oic                 r                   1
l                   poverty             line                1
l                   t                   aed                 1
l                   therefore           households          1
l                   would               partially           1
l                   xo                  v                   1
labor               economics           greenwich           1
labor               market              attachment          1
labor               markets             clearly             1
labor               markets             earnings            1
labor               markets             facing              1
labor               supply              assumption          1
labor               supply              earnings            1
labor               supply              eds                 1
labor               supply              poor                1
labor               supply              studies             1
labor               supply              transfers           1
labor               supply              which               1
lack                improvement         incidence           1
lack                marked              improvement         1
laid                early               foundations         1
lane                effects             high                1
large               comparison          effort              1
large               elasticities        f                   1
large               enough              cut                 1
large               even                growth              1
large               gaps                however             1
large               growth              transfers           1
large               increase            transfers           1
large               increased           transfers           1
large               macro               models              1
large               porportion          transfers           1
large               reduce              posttransfer        1
large               t                   aed                 1
large               t                   would               1
larger              transfers           specific            1
larger              y                   higher              1
largest             source              unearned            1
last                two                 scenarios           1
later               earnings            cash                1
later               however             comparisons         1
latter              counts              all                 1
latter              important           since               1
lead                artificial          reduction           1
lead                substantial         increases           1
leads               different           projections         1
leads               fewer               households          1
least               squares             since               1
least               two                 reasons             1
leave               unanswered          question            1
left                right               order               1
leisure             home                production          1
less                than                poverty             1
less                under               reporting           1
let                 w                   y                   1
let                 x                   set                 1
let                 y                   lnx                 1
letting             y                   represent           1
level               allowing            only                1
level               alternative         poverty             1
level               trend               series              1
level               y                   inci                1
levels              poverty             could               1
levels              poverty             count               1
levels              projected           simple              1
levels              t                   aed                 1
liberalize          eligibility         criteria            1
like                service             workers             1
likely              does                indicate            1
likely              place               ceiling             1
likely              scenario            what                1
limit               ability             continue            1
line                ep                  added               1
line                ep                  line                1
line                estimates           note                1
line                l                   equation            1
line                ln                  log                 1
line                poverty             below               1
line                projections         epo                 1
line                projections         would               1
line                simple              matter              1
line                whether             totally             1
line                z                   picked              1
linear              form                has                 1
linear              form                used                1
linear              function            yields              1
linear              parameters          t                   1
lines               all                 earnings            1
link                poverty             economic            1
little              depending           labor               1
little              economic            growth              1
little              from                economic            1
little              impact              results             1
ln                  l                   t                   1
ln                  log                 normal              1
ln                  x                   l                   1
ln                  x                   log                 1
ln                  x                   ra                  1
ln                  x                   ta                  1
lnf                 c2lna               ci3nu               1
lnl                 al                  o                   1
lno                 bo                  b                   1
lnx                 l                   distributed         1
locke               anderson            trickle             1
log                 function            gottschalk          1
log                 linear              function            1
log                 median              income              1
log                 median              mean                1
log                 normal              earnings            1
log                 normally            each                1
log                 normally            z                   1
log                 overall             unemployment        1
lognormal           distribution        new                 1
long                range               estimates           1
long                term                forecasts           1
low                 earnings            groups              1
low                 growth              earnings            1
low                 income              people              1
low                 side                since               1
low                 values              aed                 1
lowell              e                   gallaway            1
lower               long                term                1
lower               poverty             rates               1
lower               tail                log                 1
lower               tail                section             1
lower               than                value               1
lowering            earnings            poverty             1
lowering            unemployment        rate                1
lydall              structure           earnings            1
m                   average             earnings            1
m                   can                 expressed           1
m                   ep                  n                   1
m                   fl                  x                   1
m                   log                 median              1
m                   smeeding            antipoverty         1
macro               models              disaggregated       1
made                about               expected            1
made                about               growth              1
made                explicit            distinc             1
made                labor               supply              1
made                our                 estimates           1
made                projections         suggest             1
made                should              viewed              1
maintain            existing            programs            1
maintain            trends              after               1
maintenance         labor               supply              1
maintenance         policies            new                 1
major               exogenous           policy              1
major               income              assistance          1
make                adjustments         labor               1
make                implicit            assumptions         1
make                proportion          female              1
make                up                  whatever            1
makes               aed                 endogenous          1
makes               assumptions         about               1
makeup              earnings            poor                1
making              assumptions         about               1
male                cohort              therefore           1
males               having              strong              1
manuscript          received            november            1
many                households          have                1
many                more                complicated         1
many                predict             economy             1
many                scenarios           done                1
marked              improvement         earnings            1
market              activity            equation            1
market              basket              goods               1
market              generated           income              1
market              generated           incomes             1
markets             clearly             have                1
markets             earnings            poor                1
markets             facing              poor                1
masters             irwin               garfinkel           1
match               projected           growth              1
matches             observed            value               1
matter              find                standard            1
maximum             epo                 increased           1
may                 benefit             little              1
may                 better              targeted            1
may                 cyclically          sensitive           1
may                 differ              from                1
may                 experience          lower               1
may                 gaining             utility             1
may                 get                 some                1
may                 have                accompanied         1
may                 have                adjusted            1
may                 keep                his                 1
may                 large               even                1
may                 may                 poor                1
may                 poor                after               1
mean                standard            deviation           1
mean                u                   standard            1
measure             earnings            poverty             1
measure             much                accuracy            1
measure             poverty             can                 1
measure             which               influenced          1
measured            aed                 large               1
measured            real                terms               1
measured            t                   large               1
measurement         poverty             washington          1
measures            transfers           reader              1
measures            while               specific            1
median              earnings            equation            1
median              earnings            l                   1
median              earnings            let                 1
median              earnings            u                   1
median              earnings            would               1
median              household           income              1
median              income              independent         1
median              income              projec              1
median              income              using               1
median              incomes             earnings            1
median              mean                log                 1
medical             assistance          between             1
medical             assistance          table               1
meet                earlier             expectation         1
member              used                addition            1
members             nonaged             males               1
ment                printing            office              1
method              allows              explicit            1
method              calculating         cr                  1
method              takes               account             1
method              taking              account             1
method              understates         poverty             1
methodology         can                 applied             1
methodology         can                 used                1
methodology         could               applied             1
methodology         developed           following           1
methodology         developed           section             1
methodology         posttransfer        poverty             1
methodology         projecting          earnings            1
methodology         takes               factors             1
methods             projecting          poverty             1
mic                 growth              posttransfer        1
might               also                sensitive           1
might               better              capture             1
might               considered          most                1
million             increase            female              1
million             were                welfare             1
mind                obviously           we                  1
model               s                   short               1
models              disaggregated       rates               1
modification        projection          method              1
moment              about               policies            1
money               income              families            1
monthly             labor               review              1
more                complicated         feedbacks           1
more                general             technique           1
more                quickly             between             1
more                slowly              over                1
more                slowly              which               1
more                than                doubling            1
more                than                transfers           1
morgan              reynolds            eugene              1
most                clearly             considering         1
most                effectively         increase            1
most                plausible           scenario            1
most                plausible           since               1
mostly              increase            proportion          1
mostly              transfers           poor                1
moved               right               holding             1
movement            ep                  result              1
much                accuracy            i                   1
much                controversy         i                   1
must                translate           increases           1
muth                comparisons         alternative         1
my                  projections         overly              1
n                   enters              equation            1
n                   households          some                1
n                   n                   where               1
n                   o                   aed                 1
n                   projected           increase            1
n                   where               eg                  1
n                   where               m                   1
n                   where               nep                 1
n                   which               set                 1
national            grow                his                 1
nearly              fast                did                 1
necessarily         also                yield               1
necessary           generate            amounts             1
necessary           reduced             form                1
necessary           since               log                 1
necessary           since               which               1
need                made                labor               1
need                measured            aed                 1
need                t                   aed                 1
need                we                  would               1
negative            required            fit                 1
nep                 n                   n                   1
nep                 nep                 n                   1
nep                 number              earnings            1
net                 redistributive      impact              1
never               exceed              aed                 1
never               go                  zero                1
new                 programs            initiated           1
new                 york                cambridge           1
new                 york                houghton            1
nl                  ri                  crv                 1
nls                 older               male                1
nonaged             males               having              1
nonlabor            income              author              1
nonlabor            incomes             grew                1
nonreces            sionary             years               1
normal              distribution        earnings            1
normal              distribution        follows             1
normal              distribution        income              1
normal              distribution        series              1
normal              distribution        which               1
normal              earnings            distribution        1
normally            each                separate            1
normally            z                   ines                1
norman              l                   johnson             1
note                base                line                1
note                concept             gap                 1
note                movement            ep                  1
note                since               m                   1
note                since               transfers           1
note                standard            log                 1
notice              t                   grows               1
notice              two                 scenarios           1
now                 see                 reach               1
now                 solve               t                   1
number              earnings            poor                1
number              households          equation            1
number              households          families            1
number              households          n                   1
number              households          r                   1
number              variables           must                1
o                   aed                 can                 1
o                   also                estimated           1
o                   epo                 assumed             1
o                   epo                 equations           1
o                   equation            indicates           1
o                   log                 normal              1
o                   reflects            changes             1
observable          can                 calculated          1
observed            aed                 alternative         1
observed            p                   necessarily         1
observed            proportion          households          1
obtain              ep                  superior            1
obtained            from                equation            1
obtained            from                large               1
obtained            higher              elasticities        1
obtaining           some                data                1
obviously           we                  can                 1
occur               holding             transfers           1
off                 increased           transfers           1
offered             useful              comments            1
office              assistant           secre               1
office              economic            opportunity         1
office              income              security            1
office              poverty             status              1
office              see                 allen               1
offset              changes             earnings            1
offset              growth              o                   1
offset              low                 growth              1
offset              slow                growth              1
offsetting          events              economic            1
often               unstated            about               1
oic                 r                   exp                 1
older               male                cohort              1
once                employment          rates               1
once                gap                 has                 1
one                 asymptotically      large               1
one                 can                 calculate           1
one                 can                 substitute          1
one                 could               easily              1
one                 data                set                 1
one                 dollar              increase            1
one                 forces              induced             1
one                 hand                politi              1
one                 latter              important           1
one                 projects            five                1
one                 shot                reductions          1
one                 should              forget              1
one                 should              only                1
one                 year                though              1
only                changes             two                 1
only                go                  from                1
only                make                adjustments         1
only                one                 quarter             1
only                population          growth              1
only                scalar              multiple            1
only                size                earnings            1
only                would               unemployment        1
optimistic          assumptions         somewhat            1
optimistic          i                   err                 1
order               ensure              comparability       1
order               swamp               reader              1
orv                 exp                 wl                  1
ot                  change              aed                 1
other               factors             alter               1
other               hand                shift               1
other               than                transfers           1
other               words               additional          1
our                 estimates           induced             1
out                 economic            inquiry             1
out                 giving              fairly              1
out                 kind                programs            1
out                 poverty             rates               1
out                 quite               gloomy              1
out                 scenarios           about               1
out                 transfers           t                   1
over                backwash            thesis              1
over                five                year                1
over                fore                casting             1
over                income              classes             1
over                past                decade              1
over                period              factors             1
over                time                has                 1
over                time                taking              1
overly              optimistic          i                   1
overview            conceptual          issues              1
oxford              clarendon           press               1
p                   aggregate           income              1
p                   has                 been                1
p                   iii                 empirical           1
p                   necessarily         also                1
p                   which               commonly            1
palmer              robert              plotnick            1
paper               argued              source              1
paper               available           prior               1
paper               develop             general             1
paper               develops            general             1
paper               develops            methodology         1
paper               divided             four                1
paper               i                   use                 1
paper               poverty             based               1
parameters          income              distribution        1
parameters          t                   grows               1
parent              families            increase            1
parentheses         estimation          period              1
part                decline             posttransfer        1
part                rise                epo                 1
partial             y                   people              1
partially           basis               increased           1
partially           due                 increase            1
partially           explains            level               1
partially           filled              transfers           1
partially           offset              growth              1
partially           responsible         lack                1
partially           responsible         pattern             1
participation       rates               third               1
parts               section             i                   1
past                decade              period              1
past                indicated           relatively          1
past                rates               poverty             1
past                trend               posttransfer        1
past                trends              continue            1
past                trends              poverty             1
past                trends              transfers           1
path                projected           bureau              1
pattern             earnings            poverty             1
pattern             holds               even                1
pattern             however             since               1
patterns            over                past                1
paul                smolensky           public              1
payments            assumptions         about               1
payments            under               social              1
payments            which               include             1
pecularity          one                 data                1
people              earn                more                1
people              may                 gaining             1
people              third               we                  1
per                 capita              incomes             1
per                 capita              period              1
per                 capita              time                1
per                 capita              transfers           1
per                 cent                per                 1
per                 se                  contri              1
per                 year                all                 1
per                 year                finally             1
per                 year                show                1
per                 year                though              1
per                 year                thus                1
percent             addition            assumed             1
percent             all                 increases           1
percent             alternative         method              1
percent             annual              increase            1
percent             however             we                  1
percent             however             would               1
percent             increase            kind                1
percent             increase            proportion          1
percent             indicating          above               1
percent             kind                programs            1
percent             plus                census              1
percent             proportion          aged                1
percent             some                cyclical            1
percent             total               house               1
percent             transfers           proportion          1
percent             two                 forecasting         1
percent             unemployment        rate                1
percent             what                does                1
percent             yearly              drop                1
percent             yearly              increase            1
percentage          total               households          1
period              adjustment          need                1
period              during              which               1
period              factors             examined            1
period              growth              transfers           1
period              high                values              1
period              major               exogenous           1
period              many                predict             1
period              project             poverty             1
period              projecting          posttransfer        1
period              result              assumed             1
period              second              aed                 1
period              second              scenario            1
period              since               census              1
period              substantial         econo               1
period              substantial         economic            1
period              sufficiently        large               1
period              than                over                1
period              undoubtedly         result              1
period              which               would               1
peter               gottschalk          abstract            1
peter               gottschalk          earnings            1
peters              out                 economic            1
pick                up                  effect              1
pick                what                consider            1
picked              match               projected           1
picked              yield               observed            1
place               ceiling             growth              1
planning            evaluation          u                   1
plausible           range               y                   1
plausible           scenario            see                 1
plausible           scenarios           about               1
plausible           since               according           1
plotnick            demographic         change              1
plotnick            felicity            skidmore            1
plotnick            finds               pretransfer         1
plotnick            real                cost                1
plotnick            s                   study               1
plotnick            tim                 smeeding            1
plus                census              s                   1
plus                kind                transfers           1
pockets             future              levels              1
point               specifying          y                   1
point               yields              standard            1
points              over                five                1
policies            new                 york                1
policies            would               most                1
policy              changes             altering            1
policy              conclusions         given               1
policy              decisions           programmatic        1
policy              implications        l                   1
policy              implications        special             1
policy              incidence           posttransfer        1
policy              purpose             paper               1
politi              cal                 considerations      1
poor                after               unearned            1
poor                before              expansion           1
poor                did                 grow                1
poor                given               various             1
poor                group               may                 1
poor                households          n                   1
poor                increasing          proportion          1
poor                made                projections         1
poor                necessary           since               1
poor                paper               develops            1
poor                population          also                1
poor                previous            studies             1
poor                seems               clear               1
poor                start               growing             1
poor                thus                taking              1
poor                would               drop                1
poor                would               increase            1
poor                zero                earnings            1
population          also                extent              1
population          below               poverty             1
population          growth              though              1
population          income              torical             1
population          projections         could               1
population          projections         from                1
population          reports             earnings            1
population          survey              tape                1
population          united              states              1
population          while               former              1
porportion          transfers           would               1
positive            earnings            those               1
possibilities       come                mind                1
possible            feedback            impact              1
posttransfer        poor                given               1
posttransfer        poor                made                1
posttransfer        poverty             all                 1
posttransfer        poverty             can                 1
posttransfer        poverty             caused              1
posttransfer        poverty             declined            1
posttransfer        poverty             estimates           1
posttransfer        poverty             once                1
posttransfer        poverty             only                1
posttransfer        poverty             percent             1
posttransfer        poverty             presented           1
posttransfer        poverty             projecting          1
posttransfer        poverty             proportion          1
posttransfer        poverty             same                1
posttransfer        poverty             section             1
posttransfer        poverty             status              1
posttransfer        poverty             table               1
posttransfer        poverty             without             1
poverty             aed                 each                1
poverty             after               adjustment          1
poverty             aggregate           earnings            1
poverty             all                 nonreces            1
poverty             american            economic            1
poverty             among               american            1
poverty             appendix            aggregate           1
poverty             based               current             1
poverty             below               poverty             1
poverty             can                 derived             1
poverty             can                 reduced             1
poverty             cashing             out                 1
poverty             caused              measurement         1
poverty             change              makeup              1
poverty             could               therefore           1
poverty             counts              same                1
poverty             declined            dramatically        1
poverty             decreasing          unemployment        1
poverty             directly            altering            1
poverty             during              late                1
poverty             economic            growth              1
poverty             effectiveness       transfer            1
poverty             ep                  additional          1
poverty             epo                 ep                  1
poverty             estimate            equations           1
poverty             estimates           aed                 1
poverty             estimates           may                 1
poverty             except              few                 1
poverty             have                had                 1
poverty             have                made                1
poverty             healthy             increase            1
poverty             hence               decrease            1
poverty             how                 important           1
poverty             ignore              difference          1
poverty             level               alternative         1
poverty             line                ep                  1
